Regions,California,,
Brands,,,
Segments,"Auto Intenders > Hyundai,Auto Intenders > Infiniti,Auto Intenders > Kia,Auto Intenders > Honda,Auto Intenders > Mazda,Auto Intenders > Nissan,Auto Intenders > Subaru,Auto Intenders > Toyota,Auto Intenders > Acura",,
,,,
Type,Name,Index,Business Category
Audience Profile,Arts and Crafts Retailers > Hobby Lobby,1086,Shopper: Misc
Audience Profile,Office Supplies > Staples,1068,Shopper: Misc
Audience Profile,Arts and Crafts Retailers > Michaels,1061,Shopper: Misc
Audience Profile,Entertainment > Gamers and Comics > Game Stop,1032,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > Famous Footwear,1008,Shopper: Misc
Audience Profile,Auto Parts Repair & Service,1003,Shopper: Misc
Audience Profile,"""Bath, Beauty, Fragrance Retailers > Bath and Body Works""",999,Shopper: Misc
Audience Profile,Retail > Eyewear,939,Shopper: Misc
Audience Profile,Auto Parts Repair & Service > O'Reilly Auto,924,Shopper: Misc
Audience Profile,Auto Parts Repair & Service > Advanced Auto Parts,916,Shopper: Misc
Audience Profile,Office Supplies,912,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > Payless,899,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > National Clothing Retail Chains,891,Shopper: Misc
Audience Profile,CPG Retailers > Cost Conscious or Discount > DollarGeneral,861,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Bridal Shops and Boutiques,854,Shopper: Misc
Audience Profile,Retail > Mall Visitors,781,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Jewelry Stores,697,Shopper: Misc
Audience Profile,Pet Supplies > PetSmart,1048,Shopper: Pet
Audience Profile,Pet Supplies > Petco,1036,Shopper: Pet
Audience Profile,CPG Retailers > Drug Stores or Pharmacy > Rite Aid,1275,Shopper: Pharmacy
Audience Profile,CPG Retailers > Drug Stores or Pharmacy > CVS Pharmacy,1035,Shopper: Pharmacy
Audience Profile,CPG Retailers > Drug Stores or Pharmacy > Duane Reade,1029,Shopper: Pharmacy
Audience Profile,CPG Retailers > Drug Stores or Pharmacy > Walgreens,1025,Shopper: Pharmacy
Audience Profile,Sporting Goods Retailers > Dicks Sporting Goods,1117,Shopper: Sport
Audience Profile,Sporting Goods Retailers > Bicycles,851,Shopper: Sport
Audience Profile,Electronics Retailers > Microsoft,1175,Shopper: Tech
Audience Profile,Electronics Retailers > Apple,1153,Shopper: Tech
Audience Profile,Electronics Retailers > Best Buy,1077,Shopper: Tech
Audience Profile,Electronics Retailers > Currently Android Consumer,455,Shopper: Tech
Audience Profile,Electronics Retailers > Mobile Phone Carriers > AT&T Store Visitor,1260,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > Sprint Store Visitor,1249,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > T-Mobile Store Visitor,1248,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > T-Mobile Subscriber,757,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > Sprint Subscriber,605,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > AT&T Subscriber,589,Shopper: Telco
Audience Profile,Electronics Retailers > Mobile Phone Carriers > Verizon Subscriber,509,Shopper: Telco
Audience Profile,Las Vegas Tourists,723,Travel: Destinations
Audience Profile,Midscale Hotel > Howard Johnson,1269,Travel: Hotels
Audience Profile,Luxury Hotel,1246,Travel: Hotels
Audience Profile,Economy Hotel > Rodeway Inn,1245,Travel: Hotels
Audience Profile,Economy Hotel > Americas Best Value Inn,1225,Travel: Hotels
Audience Profile,Economy Hotel > Travelodge,1216,Travel: Hotels
Audience Profile,Midscale Hotel > Ramada,1200,Travel: Hotels
Audience Profile,Economy Hotel > Motel 6,1185,Travel: Hotels
Audience Profile,Midscale Hotel > Best Western Plus,1182,Travel: Hotels
Audience Profile,Economy Hotel > Days Inn,1181,Travel: Hotels
Audience Profile,Midscale Hotel > Quality Inn,1166,Travel: Hotels
Audience Profile,Economy Hotel > Econo Lodge,1160,Travel: Hotels
Audience Profile,Economy Hotel > La Quinta Inn Suites,1159,Travel: Hotels
Audience Profile,Upscale Hotel > Hilton Garden Inn,1140,Travel: Hotels
Audience Profile,Midscale Hotel > Holiday Inn Express,1119,Travel: Hotels
Audience Profile,Midscale Hotel > Fairfield Inn & Suites by Mariott,1115,Travel: Hotels
Audience Profile,Hotel > Hotel: Chain,1094,Travel: Hotels
Audience Profile,Upscale Hotel,1088,Travel: Hotels
Audience Profile,Hotel > Hotel: Non-Chain,1074,Travel: Hotels
Audience Profile,Midscale Hotel,1054,Travel: Hotels
Locations Visited,Toyota,187,
Locations Visited,Honda,185,
Locations Visited,Sprint,184,
Locations Visited,El Pollo Loco,178,
Locations Visited,Chevrolet,175,
Locations Visited,7-Eleven,172,
Locations Visited,Big 5 Sporting Goods,170,
Locations Visited,T-Mobile,169,
Locations Visited,Burlington Coat Factory,168,
Locations Visited,PETCO,167,
Locations Visited,Outback Steakhouse,167,
Locations Visited,GameStop,167,
Locations Visited,Big Lots,167,
Locations Visited,Popeyes Famous Fried Chicken,167,
Locations Visited,The UPS Store,166,
Locations Visited,Ford,165,
Locations Visited,IHOP,165,
Locations Visited,Panda Express,164,
Locations Visited,Chuck E. Cheese's,164,
Locations Visited,FedEx Office,164,
Locations Visited,Olive Garden Italian Restaurant,163,
Locations Visited,Little Caesars Pizza,163,
Locations Visited,Subway,163,
Locations Visited,Del Taco,162,
Locations Visited,Sears,162,
Locations Visited,Domino's Pizza,161,
Locations Visited,AutoZone,161,
Locations Visited,H&R Block,161,
Locations Visited,Verizon Wireless,159,
Locations Visited,Dollar Tree Stores,158,
Locations Visited,Denny's,158,
Locations Visited,Wells Fargo Bank,158,
Locations Visited,Bank of America,156,
Locations Visited,Jack in the Box,156,
Locations Visited,Wendy's,156,
Locations Visited,99 Cents Only Store,155,
Locations Visited,United States Postal Service,155,
Locations Visited,Arby's,154,
Locations Visited,Chipotle Mexican Grill,154,
Locations Visited,U.S. Bank,153,
Locations Visited,In-N-Out Burger,152,
Locations Visited,Jamba Juice,152,
Locations Visited,JCPenney,152,
Locations Visited,Ross,152,
Locations Visited,WinCo Foods,151,
Locations Visited,Taco Bell,151,
Locations Visited,Office Depot,151,
Locations Visited,Pizza Hut,150,
Locations Visited,PetSmart,150,
Locations Visited,Applebee's,150,
Locations Visited,Sam's Club,150,
Locations Visited,Buffalo Wild Wings,150,
Locations Visited,Shell Station,148,
Locations Visited,Lowe's Home Improvement,148,
Locations Visited,Ralphs,148,
Locations Visited,Chase Bank,148,
Locations Visited,Michaels,148,
Locations Visited,CVS Pharmacy,147,
Locations Visited,Walgreens,146,
Locations Visited,Safeway,146,
Locations Visited,O'Reilly Auto Parts,146,
Locations Visited,The Home Depot,146,
Locations Visited,Bed Bath & Beyond,146,
Locations Visited,Chili's Grill & Bar,145,
Locations Visited,Extra Mile,145,
Locations Visited,Costco,145,
Locations Visited,Kohl's Department Store,144,
Locations Visited,Circle K,144,
Locations Visited,AT&T,144,
Locations Visited,Rite Aid,143,
Locations Visited,Ace Hardware,143,
Locations Visited,Enterprise Rent-A-Car,142,
Locations Visited,Sprouts Farmers Market,141,
Locations Visited,Albertsons Food & Pharmacy,141,
Locations Visited,Marshalls Department Store,141,
Locations Visited,Best Buy,140,
Locations Visited,McDonald's,140,
Locations Visited,Starbucks Coffee,140,
Locations Visited,Burger King,140,
Locations Visited,LA Fitness,140,
Locations Visited,Nordstrom Rack,139,
Locations Visited,Chevron,139,
Locations Visited,Panera Bread,139,
Locations Visited,Sonic Drive-In,138,
Locations Visited,Macy's,137,
Locations Visited,Trader Joe's,136,
Locations Visited,T.J.Maxx,136,
Locations Visited,Target,134,
Locations Visited,Super 8 Motel,134,
Locations Visited,Planet Fitness,133,
Locations Visited,Crowne Plaza,132,
Locations Visited,Residence Inn by Marriott,130,
Locations Visited,Best Western,129,
Locations Visited,Chick-fil-A,126,
Locations Visited,Simon Malls,124,
Locations Visited,Dairy Queen,124,
Locations Visited,Westfield,124,
Locations Visited,La Quinta Inn & Suites,124,
Locations Visited,Comfort Inn,123,
Locations Visited,Macerich,122,
Locations Visited,Westfield,121,
Locations Visited,NFL Stadiums,121,
Locations Visited,Walmart,121,
Locations Visited,Whole Foods Market,121,
Locations Visited,Holiday Inn Express,121,
Locations Visited,HomeGoods,121,
Locations Visited,Hampton Inn by Hilton,117,
Locations Visited,SpringHill Suites by Marriott,115,
Locations Visited,Golf Driving Ranges,114,
Locations Visited,Holiday Inn,114,
Locations Visited,Westin,110,
Locations Visited,Sheraton,109,
Locations Visited,Golf Courses,105,
Locations Visited,Marriott Hotels & Resorts,104,
Locations Visited,Amusement and Theme Parks,99,
Locations Visited,Large US Airports,92,
Locations Visited,National Parks,74,
